market_slug,market_title,category,outlet_name,citations,dead_urls,known_citation_issues,market_total_citations,market_total_dead,market_total_issues,market_dead_pct
california-governor-election-2026,California Governor Election Winner,elections,ABC7 Los Angeles,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,ABC News,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Commonwealth Club,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Fox News,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Independent Voter News,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,CALÓ News,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Associated Press,1,0,1,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,KTVU FOX 2,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Palm Springs Tribune,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Emerson College Polling,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Whittier Daily News,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Desert Sun,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Orange County Register,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,NBC Los Angeles,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,CNN,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Olympia Renewable,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Politico,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,KPBS Public Media,1,1,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,News Channel 3-12,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,AGP Wire,1,1,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,Mediaite,1,0,0,165,5,4,3.0
california-governor-election-2026,California Governor Election Winner,elections,The New York Times,1,0,0,165,5,4,3.0
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,AP News,74,7,7,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,ABC News,19,1,1,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Associated Press,6,3,1,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Wikipedia,6,0,6,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,AP,5,3,3,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Politico,3,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Axios,3,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,OLBG,2,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,NewsLooks,2,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Irish Star,2,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,USA Today,2,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,AllBlogThings,2,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Inkl,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Election Central,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,NewsMeaww,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,CBS News,1,1,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,The Center Square,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Save Jersey,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Daily Caller News Foundation,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,People.com,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,GNewsNetworks,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,WIBC,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,masslive.com,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,The Hill,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,American Tribune,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,The Daily Bo Snerdley,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Meaww,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,nj.com,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,GoErie,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Newsweek,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Coinotag,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,Al Jazeera,1,0,0,156,16,19,10.3
presidential-election-winner-2028,Presidential Election Winner 2028,world-elections,CNN Politics,1,0,0,156,16,19,10.3
